sweep_id,series,direction,encoder_deg,temperature_sensor_k,field_sensor_t,rho_xx_uohm_cm
A14,angle,down,67.91786359,1.81406959,7.23848386,20.79498556
A14,angle,down,67.91932679,1.81545573,7.22337981,20.77670889
A14,angle,down,67.92186915,1.81522797,7.20755011,20.77745919
A14,angle,down,67.91880715,1.81507620,7.19340810,20.78549341
A14,angle,down,67.92275851,1.81523342,7.17793268,20.77606550
A14,angle,down,67.91821307,1.81562586,7.16293707,20.74822682
A14,angle,down,67.91516218,1.81492729,7.14610511,20.73467125
A14,angle,down,67.92571011,1.81534969,7.13158466,20.73535624
A14,angle,down,67.92052774,1.81494374,7.11542675,20.74294832
A14,angle,down,67.91566170,1.81465142,7.10062669,20.73029203
A14,angle,down,67.92205403,1.81536292,7.08443416,20.70369454
A14,angle,down,67.92108862,1.81394018,7.06934289,20.69267724
A14,angle,down,67.92232089,1.81435882,7.05478243,20.70144965
A14,angle,down,67.92063383,1.81580123,7.03858915,20.70124800
A14,angle,down,67.91627419,1.81462956,7.02331117,20.68147512
A14,angle,down,67.92064798,1.81537346,7.00776756,20.66181711
A14,angle,down,67.91968627,1.81570964,6.99284279,20.65299553
A14,angle,down,67.92188103,1.81482376,6.97696909,20.66008209
A14,angle,down,67.91985667,1.81499684,6.96101791,20.65898604
A14,angle,down,67.92196357,1.81531546,6.94554106,20.63204771
A14,angle,down,67.92020084,1.81506447,6.93133829,20.61781529
A14,angle,down,67.91994736,1.81551502,6.91572716,20.61630288
A14,angle,down,67.91410134,1.81532052,6.90020952,20.62386002
A14,angle,down,67.91165493,1.81533255,6.88524837,20.60938928
A14,angle,down,67.91915461,1.81505719,6.86947631,20.58335825
A14,angle,down,67.92284269,1.81472257,6.85402408,20.57803736
A14,angle,down,67.92007729,1.81486153,6.83858438,20.58498259
A14,angle,down,67.92457039,1.81502476,6.82307812,20.58217238
A14,angle,down,67.92237253,1.81580791,6.80811151,20.55972177
A14,angle,down,67.92344150,1.81478990,6.79227221,20.54322286
A14,angle,down,67.92186085,1.81439603,6.77649127,20.54436875
A14,angle,down,67.92395401,1.81509806,6.76186183,20.55202024
A14,angle,down,67.92031392,1.81519342,6.74709292,20.53488126
A14,angle,down,67.92155763,1.81564112,6.73177323,20.51348958
A14,angle,down,67.92380285,1.81522017,6.71536041,20.50870761
A14,angle,down,67.92372953,1.81471192,6.70059572,20.51387481
A14,angle,down,67.91865791,1.81489111,6.68470397,20.50730166
A14,angle,down,67.92334950,1.81474949,6.66941765,20.48295638
A14,angle,down,67.91881103,1.81488864,6.65399341,20.47526556
A14,angle,down,67.92501864,1.81530531,6.63878397,20.48447648
A14,angle,down,67.91941038,1.81576123,6.62405759,20.48100311
A14,angle,down,67.92001190,1.81536087,6.60837657,20.45280758
A14,angle,down,67.91965894,1.81455092,6.59220233,20.44248579
A14,angle,down,67.91804543,1.81543438,6.57795583,20.44991580
A14,angle,down,67.92074139,1.81450093,6.56185497,20.44876438
A14,angle,down,67.91723613,1.81473968,6.54517692,20.42579600
A14,angle,down,67.91365145,1.81517461,6.53126733,20.41143388
A14,angle,down,67.92205673,1.81552371,6.51513190,20.41587099
A14,angle,down,67.92251817,1.81522813,6.50125785,20.41861474
A14,angle,down,67.91559051,1.81462138,6.48523538,20.39354634
A14,angle,down,67.91889921,1.81574895,6.46923999,20.37933333
A14,angle,down,67.92562312,1.81533989,6.45327794,20.38593012
A14,angle,down,67.92109847,1.81510265,6.43888224,20.38694134
A14,angle,down,67.91632293,1.81461704,6.42349289,20.36298432
A14,angle,down,67.92170283,1.81556376,6.40749651,20.35063298
A14,angle,down,67.91357216,1.81513996,6.39233829,20.35776422
A14,angle,down,67.91965570,1.81542255,6.37623278,20.35510835
A14,angle,down,67.92260181,1.81586563,6.36194013,20.33157342
A14,angle,down,67.91736123,1.81608973,6.34688859,20.32401356
A14,angle,down,67.91799071,1.81531186,6.33041625,20.33210521
A14,angle,down,67.91969355,1.81496009,6.31564564,20.32367878
A14,angle,down,67.92258358,1.81586099,6.29985189,20.30171870
A14,angle,down,67.91163390,1.81554245,6.28535037,20.29743469
A14,angle,down,67.91687621,1.81540510,6.26874401,20.30673506
A14,angle,down,67.92034380,1.81524745,6.25354428,20.29000036
A14,angle,down,67.92054329,1.81515442,6.23785355,20.27143989
A14,angle,down,67.92076148,1.81583726,6.22336787,20.27262131
A14,angle,down,67.92279190,1.81504069,6.20730729,20.27727798
A14,angle,down,67.92243252,1.81529738,6.19335590,20.25656250
A14,angle,down,67.91792503,1.81570826,6.17691862,20.24534578
A14,angle,down,67.92294879,1.81485211,6.16150106,20.24865748
A14,angle,down,67.91639569,1.81587788,6.14543989,20.24568953
A14,angle,down,67.91627696,1.81477543,6.13080140,20.22546168
A14,angle,down,67.91885389,1.81473511,6.11572291,20.22074401
A14,angle,down,67.92206434,1.81621767,6.10001693,20.22779035
A14,angle,down,67.92245467,1.81508757,6.08476586,20.20869709
A14,angle,down,67.92059710,1.81564105,6.06964664,20.19644147
A14,angle,down,67.92077032,1.81530033,6.05413921,20.19990378
A14,angle,down,67.91939359,1.81522939,6.03880091,20.19917528
A14,angle,down,67.91428077,1.81511931,6.02327758,20.17734284
A14,angle,down,67.92145707,1.81532536,6.00679863,20.17320132
A14,angle,down,67.92093946,1.81497456,5.99278474,20.17805021
A14,angle,down,67.91964642,1.81430046,5.97647588,20.16102641
A14,angle,down,67.91598282,1.81515435,5.96142923,20.14769660
A14,angle,down,67.91653340,1.81586213,5.94548918,20.15508206
A14,angle,down,67.92598451,1.81475791,5.93032447,20.14823210
A14,angle,down,67.91727253,1.81524720,5.91553576,20.12891232
A14,angle,down,67.91835838,1.81481094,5.90010202,20.13022419
A14,angle,down,67.91814887,1.81457505,5.88446758,20.13281772
A14,angle,down,67.91869093,1.81575666,5.86970444,20.10758259
A14,angle,down,67.91967676,1.81564206,5.85375101,20.10756236
A14,angle,down,67.92241474,1.81549411,5.83775703,20.11100920
A14,angle,down,67.92321340,1.81517445,5.82241062,20.09508848
A14,angle,down,67.92271453,1.81485187,5.80763878,20.08272006
A14,angle,down,67.92178935,1.81470787,5.79222691,20.08954481
A14,angle,down,67.92007922,1.81484741,5.77713457,20.07788696
A14,angle,down,67.91856599,1.81526299,5.76130215,20.06490042
A14,angle,down,67.91831677,1.81527421,5.74550442,20.07022999
A14,angle,down,67.92539126,1.81520805,5.73018820,20.05753972
A14,angle,down,67.92251947,1.81587095,5.71527193,20.04502170
A14,angle,down,67.91996521,1.81552509,5.70032777,20.05119153
A14,angle,down,67.91636419,1.81461867,5.68415183,20.04124000
A14,angle,down,67.91431350,1.81478178,5.66921448,20.02664577
A14,angle,down,67.91688749,1.81538912,5.65394167,20.02853216
A14,angle,down,67.92481957,1.81522291,5.63730217,20.02485505
A14,angle,down,67.91831757,1.81499241,5.62279759,20.00783545
A14,angle,down,67.91608085,1.81419399,5.60823325,20.00839538
A14,angle,down,67.91853643,1.81532723,5.59177594,20.00563461
A14,angle,down,67.92375697,1.81576022,5.57712001,19.98842760
A14,angle,down,67.92082729,1.81503453,5.56153442,19.99370429
A14,angle,down,67.91878626,1.81522769,5.54585081,19.98544896
A14,angle,down,67.92001380,1.81522896,5.53100549,19.97058228
A14,angle,down,67.91884203,1.81481559,5.51532601,19.97334647
A14,angle,down,67.92044437,1.81492609,5.50007132,19.96522201
A14,angle,down,67.92231731,1.81631800,5.48495145,19.95410000
A14,angle,down,67.92062256,1.81516984,5.46948688,19.95835976
A14,angle,down,67.91845842,1.81635360,5.45394875,19.94525292
A14,angle,down,67.92095757,1.81489228,5.43782440,19.93611150
A14,angle,down,67.92120247,1.81559704,5.42300603,19.94219685
A14,angle,down,67.91921310,1.81485684,5.40739923,19.92314701
A14,angle,down,67.92059679,1.81503082,5.39207492,19.92227948
A14,angle,down,67.92286628,1.81491890,5.37625736,19.92426710
A14,angle,down,67.91813217,1.81353486,5.36064483,19.90596020
A14,angle,down,67.91844457,1.81596561,5.34550921,19.90804422
A14,angle,down,67.91830894,1.81520540,5.33043164,19.90228260
A14,angle,down,67.92130326,1.81430990,5.31462238,19.88918843
A14,angle,down,67.92200280,1.81482116,5.29934699,19.89567957
A14,angle,down,67.92189400,1.81595095,5.28511771,19.88054427
A14,angle,down,67.91720801,1.81498441,5.26844946,19.87423885
A14,angle,down,67.92263884,1.81474067,5.25372615,19.87646115
A14,angle,down,67.92355912,1.81524936,5.23804732,19.85880457
A14,angle,down,67.92642028,1.81461829,5.22255824,19.86470973
A14,angle,down,67.92297332,1.81520285,5.20743547,19.85486316
A14,angle,down,67.92020210,1.81463122,11.90332799,25.05096775
A14,angle,down,67.92001190,1.81536087,6.60837657,20.45527254
A14,angle,down,67.91555254,1.81469642,15.16524888,30.77308019
T15,temperature,up,-1.24279892,2.60849843,5.20741362,19.61686726
T15,temperature,up,-1.23444658,2.60830359,5.22279296,19.61943234
T15,temperature,up,-1.23659349,2.60849858,5.23786541,19.62323896
T15,temperature,up,-1.24557255,2.60922580,5.25344835,19.62584419
T15,temperature,up,-1.23896119,2.60898688,5.26954574,19.62779486
T15,temperature,up,-1.23891062,2.60835730,5.28520527,19.63814088
T15,temperature,up,-1.23674146,2.60931730,5.30001831,19.64255710
T15,temperature,up,-1.24242946,2.60923765,5.31517390,19.65432983
T15,temperature,up,-1.24238021,2.60887802,5.32909105,19.66241801
T15,temperature,up,-1.24095650,2.60821375,5.34529854,19.66776648
T15,temperature,up,-1.23658290,2.60860707,5.36056754,19.66637572
T15,temperature,up,-1.23597036,2.60979780,5.37651639,19.67104982
T15,temperature,up,-1.23674295,2.60699347,5.39245753,19.67476132
T15,temperature,up,-1.23630749,2.60948421,5.40688095,19.68271544
T15,temperature,up,-1.24560668,2.60794923,5.42320402,19.69282570
T15,temperature,up,-1.24185834,2.60879637,5.43863164,19.70312775
T15,temperature,up,-1.23835881,2.60931374,5.45368876,19.70815311
T15,temperature,up,-1.24040235,2.60955848,5.46884978,19.71162506
T15,temperature,up,-1.23701841,2.60811631,5.48406090,19.71198039
T15,temperature,up,-1.24447072,2.60917674,5.50021715,19.71681511
T15,temperature,up,-1.23819194,2.60893797,5.51520027,19.72190418
T15,temperature,up,-1.23826001,2.60870919,5.53078482,19.73081984
T15,temperature,up,-1.23835949,2.60901144,5.54600080,19.74112521
T15,temperature,up,-1.24308525,2.60869720,5.56158011,19.75102721
T15,temperature,up,-1.24381881,2.60794903,5.57671526,19.75884464
T15,temperature,up,-1.23863310,2.60830633,5.59250131,19.76121533
T15,temperature,up,-1.24390161,2.60809995,5.60699460,19.76323464
T15,temperature,up,-1.23963122,2.60859189,5.62302967,19.76808415
T15,temperature,up,-1.24642797,2.60916593,5.63818518,19.77202737
T15,temperature,up,-1.24254804,2.60901774,5.65303653,19.77881504
T15,temperature,up,-1.23565022,2.60824352,5.66955562,19.78985647
T15,temperature,up,-1.23509075,2.60776500,5.68430969,19.79903101
T15,temperature,up,-1.23612656,2.60816948,5.69937433,19.80954585
T15,temperature,up,-1.24083376,2.60912769,5.71540730,19.81121794
T15,temperature,up,-1.23859419,2.60768068,5.73032038,19.81621179
T15,temperature,up,-1.24474499,2.60963135,5.74638990,19.81642978
T15,temperature,up,-1.23626407,2.60919847,5.76111414,19.82104506
T15,temperature,up,-1.24247930,2.60875508,5.77713974,19.82816121
T15,temperature,up,-1.24575981,2.60800033,5.79226498,19.83655165
T15,temperature,up,-1.24309675,2.60740365,5.80689592,19.84842317
T15,temperature,up,-1.24067356,2.60837182,5.82312106,19.85754541
T15,temperature,up,-1.23964596,2.60769766,5.83752917,19.86711130
T15,temperature,up,-1.23939359,2.60955244,5.85380923,19.87059974
T15,temperature,up,-1.23825599,2.60775447,5.86917328,19.87396979
T15,temperature,up,-1.24532468,2.60841444,5.88372579,19.87653390
T15,temperature,up,-1.23710954,2.60839940,5.89936652,19.88028978
T15,temperature,up,-1.23933128,2.60818046,5.91493692,19.88522351
T15,temperature,up,-1.23491847,2.60888415,5.93047958,19.89517775
T15,temperature,up,-1.23925007,2.60811664,5.94626686,19.90522472
T15,temperature,up,-1.23917031,2.60904110,5.96086748,19.91582718
T15,temperature,up,-1.23831912,2.60896654,5.97622364,19.92457052
T15,temperature,up,-1.24184482,2.60825427,5.99205112,19.93158028
T15,temperature,up,-1.23535068,2.60928260,6.00831029,19.93676853
T15,temperature,up,-1.23891704,2.60887818,6.02291001,19.93892184
T15,temperature,up,-1.24113932,2.60877150,6.03839933,19.94054180
T15,temperature,up,-1.24499884,2.60868948,6.05412405,19.94552280
T15,temperature,up,-1.23926442,2.60907116,6.06914776,
T15,temperature,up,-1.24073940,2.60783527,6.08414940,19.96443846
T15,temperature,up,-1.23780252,2.60850097,6.10052545,19.97650425
T15,temperature,up,-1.23545278,2.60911046,6.11581312,19.98531289
T15,temperature,up,-1.23787487,2.60904629,6.13044279,19.99491189
T15,temperature,up,-1.23662326,2.60835016,6.14630604,19.99941499
T15,temperature,up,-1.24326028,2.60826950,6.16144243,20.00157847
T15,temperature,up,-1.24088646,2.60830608,6.17709790,20.00403177
T15,temperature,up,-1.23997992,2.60907974,6.19216102,20.00925231
T15,temperature,up,-1.24065188,2.60801034,6.20731097,20.01690728
T15,temperature,up,-1.24171618,2.60843193,6.22363820,20.02337902
T15,temperature,up,-1.24054295,2.60821444,6.23821067,20.03202416
T15,temperature,up,-1.23532013,2.60841403,6.25418868,20.04682684
T15,temperature,up,-1.24059859,2.60949496,6.26899049,20.05710387
T15,temperature,up,-1.24258442,2.60813125,6.28483138,20.06572679
T15,temperature,up,-1.24459073,2.60804436,6.30032015,20.07138396
T15,temperature,up,-1.24154434,2.60836861,6.31593533,20.07592621
T15,temperature,up,-1.24114926,2.60944706,6.33136776,20.07696167
T15,temperature,up,-1.23754693,2.60921486,6.34626159,20.08182500
T15,temperature,up,-1.23416304,2.60826460,6.36196765,20.08660362
T15,temperature,up,-1.24041322,2.60916516,6.37733770,20.09730780
T15,temperature,up,-1.24302420,2.60863706,6.39253316,20.10527978
T15,temperature,up,-1.24661759,2.60792697,6.40817073,20.11431043
T15,temperature,up,-1.24112929,2.60811248,6.42348871,20.12376052
T15,temperature,up,-1.23735254,2.60918548,6.43911730,20.13738407
T15,temperature,up,-1.23614981,2.60929195,6.45405916,20.14705498
T15,temperature,up,-1.24275534,2.60799379,6.46972663,20.15486184
T15,temperature,up,-1.24091718,2.60824371,6.48527434,20.15570887
T15,temperature,up,-1.24082930,2.60854196,6.50029737,20.15926726
T15,temperature,up,-1.23843971,2.60863823,6.51619805,20.16262308
T15,temperature,up,-1.24083028,2.60772699,6.53064864,20.17035684
T15,temperature,up,-1.24197613,2.60907031,6.54604676,20.17855452
T15,temperature,up,-1.24369067,2.60927514,6.56173293,20.18576386
T15,temperature,up,-1.23664477,2.60924456,6.57798747,20.19806008
T15,temperature,up,-1.24066607,2.60891263,6.59252204,20.20985944
T15,temperature,up,-1.23644037,2.60884582,6.60852292,20.22383072
T15,temperature,up,-1.24103050,2.60844154,6.62235875,20.23209051
T15,temperature,up,-1.23862989,2.60849120,6.63814744,20.23949443
T15,temperature,up,-1.23999385,2.60853232,6.65362208,20.24243192
T15,temperature,up,-1.23997043,2.60801682,6.67002961,20.24554787
T15,temperature,up,-1.24423870,2.60844882,6.68491547,20.24831167
T15,temperature,up,-1.23606376,2.60846426,6.69981753,20.25473300
T15,temperature,up,-1.23733396,2.60898776,6.71559246,20.26049474
T15,temperature,up,-1.23346025,2.60823005,6.73138811,20.26662550
T15,temperature,up,-1.24055167,2.60872527,6.74671849,20.27868578
T15,temperature,up,-1.24223554,2.60790989,6.76108643,20.29076181
T15,temperature,up,-1.24270222,2.60901697,6.77726359,20.30595417
T15,temperature,up,-1.23762827,2.60860392,6.79212525,20.31934307
T15,temperature,up,-1.23859016,2.60884813,6.80796744,20.33011328
T15,temperature,up,-1.23690686,2.60858417,6.82341737,20.33264878
T15,temperature,up,-1.24131920,2.60809030,6.83819599,20.33860747
T15,temperature,up,-1.24031521,2.60903681,6.85391077,20.33998672
T15,temperature,up,-1.23806003,2.60782471,6.86972581,20.34449557
T15,temperature,up,-1.23772576,2.60820703,6.88533586,20.34913424
T15,temperature,up,-1.24071313,2.60824757,6.89977657,20.35573732
T15,temperature,up,-1.24023922,2.60838159,6.91511746,20.36689515
T15,temperature,up,-1.24299458,2.60816935,6.93014965,20.37447020
T15,temperature,up,-1.24010395,2.60869463,6.94626413,20.38632677
T15,temperature,up,-1.23577485,2.60792782,6.96187523,20.40265298
T15,temperature,up,-1.24074587,2.60905790,6.97860008,20.41487121
T15,temperature,up,-1.23907563,2.60827972,6.99273024,20.42285289
T15,temperature,up,-1.24431988,2.60884237,7.00787263,20.43603766
T15,temperature,up,-1.23841914,2.60849789,7.02397978,20.44294003
T15,temperature,up,-1.23806427,2.60874777,7.03940004,20.44481488
T15,temperature,up,-1.23781766,2.60887905,7.05456754,20.44953314
T15,temperature,up,-1.24067679,2.60841846,7.06934201,20.45214544
T15,temperature,up,-1.24545708,2.60802208,7.08526784,20.45879078
T15,temperature,up,-1.23634134,2.60878474,7.10016416,20.46398680
T15,temperature,up,-1.23714072,2.60884675,7.11646791,20.47426388
T15,temperature,up,-1.24165456,2.60875342,7.13171274,20.48354647
T15,temperature,up,-1.23952242,2.60917159,7.14693293,20.49466542
T15,temperature,up,-1.23611361,2.60827799,7.16094165,20.51042447
T15,temperature,up,-1.24219936,2.60876883,7.17770965,20.52270773
T15,temperature,up,-1.24430002,2.60858701,7.19205962,20.53549182
T15,temperature,up,-1.23987640,2.60816926,7.20766619,20.54917810
T15,temperature,up,-1.24250828,2.60800618,7.22320098,20.55651384
T15,temperature,up,-1.23670416,2.60882454,7.23983314,20.56059558
T15,temperature,up,-1.24227894,2.60890710,7.25426122,20.56532556
T15,temperature,up,-1.23792841,2.60908406,7.26945199,20.56688125
T15,temperature,up,-1.23926186,2.60812381,7.28520359,20.57358906
T15,temperature,up,-1.24263411,2.60854963,7.30059468,20.58055410
T15,temperature,up,-1.24023650,2.60883233,7.31531340,20.58853214
T15,temperature,up,-1.23501056,2.60870056,7.33064355,20.59618301
T15,temperature,up,-1.23582995,2.60879457,7.34643559,20.60782412
T15,temperature,up,-1.24161682,2.60800379,7.36225680,20.61991621
T15,temperature,up,-1.23994440,2.60818587,7.37725765,20.63448976
T15,temperature,up,-1.24058201,2.60844351,7.39330103,20.64969287
T15,temperature,up,-1.23936509,2.60778000,7.40746804,20.66387545
T15,temperature,up,-1.24527875,2.60923444,7.42353726,20.67513031
T15,temperature,up,-1.23722323,2.60864433,7.43841114,20.68268926
T15,temperature,up,-1.23622222,2.60858264,7.45468069,20.69003844
T15,temperature,up,-1.24524795,2.60900470,7.47027505,20.69534468
T15,temperature,up,-1.23923920,2.60806383,7.48455623,20.70011199
T15,temperature,up,-1.24653663,2.60937856,7.50025932,20.70230227
T15,temperature,up,-1.24615642,2.60831082,7.51540418,20.70732275
T15,temperature,up,-1.24078957,2.60916023,7.53112446,20.71566392
T15,temperature,up,-1.24183949,2.60805453,7.54636412,20.72439801
